,user_id,operation_value,operation_date,maplocation_name,user_createddate
36,74a7be9a-e2a3-431f-8e60-89f50f2a7be7,2400.0,2022-01-22 15:45:03,CC Plaza de las Américas  - Plaza Mariposa,2022-01-15 16:26:52.010007
37,99510579-4faa-4e55-8d69-ff266d0d9eb3,17550.0,2021-12-29 14:29:14,CC Plaza de las Américas  - Plaza Mariposa,2021-10-25 23:30:45.717123
38,bc8159db-96bc-440a-8bde-409a78884bd0,6000.0,2022-02-22 18:21:55,CC Plaza de las Américas  - Plaza Mariposa,2022-02-06 18:29:17.507852
39,59d5de59-f782-450a-b012-4d4bac317085,74500.0,2022-01-02 09:40:42,CC Los Molinos - Zona Montaña Nivel 2,2021-12-18 11:41:26.439769
40,8ea81cce-f184-4788-8fd4-4a3dd4460529,71100.0,2021-12-09 11:21:31,CC Plaza de las Américas  - Plaza Mariposa,2020-02-10 10:58:24.874201
41,73f3b127-6f69-4055-9f65-fab04581042d,59200.0,2022-01-25 15:01:49,CC Plaza de las Américas  - Plaza Mariposa,2021-10-26 15:23:05.191766
42,811802ed-c2ee-4be2-9464-d6ecfb573206,150.0,2021-12-10 12:45:28,CC Los Molinos - Zona Montaña Nivel 2,2021-12-10 12:34:43.336925
43,8227b72b-47ff-4c71-acb9-09b37ce2019a,7100.0,2021-12-17 13:42:31,CC Plaza de las Américas  - Plaza Mariposa,2021-12-11 16:39:05.931998
44,a47e6be8-e68f-4ed1-8f33-3deb7241591c,921600.0,2021-12-27 13:35:23,CC Plaza de las Américas  - Plaza Mariposa,2021-12-27 12:05:35.415873
45,ad497e87-c110-4e5e-972e-81cd15586746,6750.0,2022-01-21 12:26:18,CC Los Molinos - Zona Montaña Nivel 2,2021-11-30 22:01:49.773480
46,71fc3a41-420c-4d5b-bf06-8ac41ef6c1d0,8500.0,2022-02-12 18:46:26,CC Plaza de las Américas  - Plaza Mariposa,2021-09-14 17:44:59.477959
47,6b8a8e0a-f2e3-4999-acad-c4904e4876e0,1000.0,2021-12-12 13:07:48,CC Los Molinos - Zona Montaña Nivel 2,2021-12-12 13:03:43.303237
48,1efec226-90d0-40ff-b738-1d07eba72417,1800.0,2022-01-05 15:36:38,CC Los Molinos - Zona Montaña Nivel 2,2022-01-05 13:46:44.930792
49,2d97ebff-2c18-49cb-9fe2-0bb76fcdb1a6,26000.0,2022-02-19 19:31:20,CC Plaza de las Américas  - Plaza Mariposa,2021-06-28 09:44:19.330720
50,b5c3de52-a485-476a-9537-0d96e1a2f3db,1000.0,2021-12-05 14:53:25,CC Los Molinos - Zona Montaña Nivel 2,2021-11-04 06:09:57.722736
51,b2be9054-fb69-4706-b96d-40deb170c615,500.0,2021-12-02 15:30:24,Universidad de los Andes - ML Piso 5,2020-02-13 13:30:11.181175
52,9ab4f0f7-a2a6-47b3-b54c-65458f9e9c18,38600.0,2022-02-05 13:05:27,CC Plaza de las Américas  - Plaza Mariposa,2021-12-13 10:29:08.954400
53,9aca7db0-0f09-4ff8-89be-a52b27fa894d,201000.0,2021-12-16 09:34:59,CC Los Molinos - Zona Montaña Nivel 2,2021-12-12 13:07:17.045779
54,e3b4c19c-e036-4d4f-8f3d-724720316c11,2500.0,2022-01-04 15:41:24,CC Los Molinos - Zona Montaña Nivel 2,2021-12-16 14:39:15.130958
55,e4c9dcb6-c486-4585-bbc1-2a48e5ecd533,1850.0,2021-12-30 15:41:29,CC Plaza de las Américas  - Plaza Mariposa,2021-08-14 07:34:05.508637
56,c75c3ad6-0aab-4ada-a188-3795160af05f,332100.0,2022-01-23 12:13:27,CC Plaza de las Américas  - Plaza Mariposa,2021-12-11 12:45:08.904234
57,a92ab437-aa92-48f2-b0e8-0225815cb467,1300.0,2022-02-11 11:29:06,Universidad de los Andes - ML Piso 5,2021-09-10 14:19:08.706544
58,c1a15dfb-8c17-4fcc-b143-87b7f6e58508,5850.0,2021-12-08 21:08:10,CC Los Molinos - Zona Montaña Nivel 2,2021-12-05 13:33:12.122102
59,47e76d57-09d3-4ea4-8531-9b839d83069e,12100.0,2022-01-14 18:50:18,CC Plaza de las Américas  - Plaza Mariposa,2021-03-22 17:52:28.387801
60,b40b26c4-b92e-4ef4-9fcf-f6bbd78843ba,1050.0,2022-01-23 09:47:53,CC Los Molinos - Zona Montaña Nivel 2,2021-12-08 18:21:41.806957
61,e638b766-3f38-46e0-ad17-28d2a1c5c72d,7450.0,2021-11-30 16:40:21,CC Los Molinos - Zona Montaña Nivel 2,2021-07-24 09:16:49.184314
62,42ccb2c0-7c01-4f0e-ade2-1122e79f0e01,37550.0,2022-01-05 18:06:17,CC Los Molinos - Zona Montaña Nivel 2,2021-09-04 09:03:22.265415
63,87adc2b1-dcb6-482e-9569-ef84b0a3e34f,50.0,2022-01-06 15:58:39,CC Plaza de las Américas  - Plaza Mariposa,2021-12-01 19:34:53.049789
64,0201b5c2-bc64-4420-94cc-216efd83823e,5300.0,2022-02-01 14:50:35,Universidad de los Andes - ML Piso 5,2021-10-14 13:38:50.348465
65,af0c694d-f8cf-4919-b7f6-075e33eb00d3,2600.0,2021-12-23 12:11:21,CC Plaza de las Américas  - Plaza Mariposa,2021-07-18 16:35:45.177949
66,e257e39f-0d90-44ab-acbd-f30b409ecd15,71850.0,2022-01-23 13:16:28,CC Los Molinos - Zona Montaña Nivel 2,2021-07-08 13:57:25.497009
67,ebb76123-3b0d-4227-b0ef-e7ad6d659a18,1950.0,2022-01-29 19:12:26,CC Los Molinos - Zona Montaña Nivel 2,2022-01-29 19:10:26.348136
68,dadb09f9-9eb9-44c4-8655-0814fdb8e9a1,1000.0,2022-02-08 15:30:53,CC Los Molinos - Zona Montaña Nivel 2,2022-02-08 14:35:04.260968
69,129fb27b-ce87-4a19-bdd3-e489819a725d,281600.0,2022-01-16 15:11:34,CC Plaza de las Américas  - Plaza Mariposa,2021-09-05 15:54:52.247382
70,34ca3538-2e62-4d5d-84a2-5d8a60cc2327,14500.0,2022-02-21 13:57:23,CC Los Molinos - Zona Montaña Nivel 2,2021-09-25 16:05:17.337448
71,20caf54e-c7ff-4481-ab27-dd688684e85a,8400.0,2022-02-09 19:44:20,CC Plaza de las Américas  - Plaza Mariposa,2021-02-13 14:17:34.232035
72,1b9ac00c-adbe-431e-83de-5f5e538dca3d,19150.0,2022-02-23 12:28:16,Universidad de los Andes - ML Piso 5,2021-09-07 09:21:01.002183
73,d38ae321-26b9-454b-9297-7c58068b4376,500.0,2022-01-12 09:19:52,CC Plaza de las Américas  - Plaza Mariposa,2021-12-04 12:28:12.912880
74,6a2c1e35-a02b-4474-b159-c51a3623a7e4,300.0,2022-01-11 11:22:23,CC Los Molinos - Zona Montaña Nivel 2,2021-07-15 10:48:38.581099
75,d86d9f72-e4f0-4cb1-ac05-8e4b0bdff403,8500.0,2021-11-29 13:57:17,CC Los Molinos - Zona Montaña Nivel 2,2021-11-20 12:52:36.562160
76,653edeaa-c0ab-4d71-9111-546a251e7201,2800.0,2022-02-23 12:23:57,Universidad de los Andes - ML Piso 5,2020-01-25 21:14:55.186742
77,7a5765df-660a-4cad-987f-26dd990442b6,31800.0,2021-11-27 13:41:39,CC Los Molinos - Zona Montaña Nivel 2,2021-11-27 13:13:52.752393
78,65907315-31cd-4c7e-8efe-a4b01a6b4bb7,2000.0,2022-02-07 17:34:53,CC Los Molinos - Zona Montaña Nivel 2,2022-02-04 13:06:22.609980
79,547fabc5-3a0c-4ddf-9d05-85410d7463e4,75200.0,2022-02-06 12:37:50,CC Plaza de las Américas  - Plaza Mariposa,2021-06-06 14:10:22.870504
80,a66fbb51-4706-4575-aad4-fef5f0aec67d,500.0,2022-02-19 20:27:31,CC Plaza de las Américas  - Plaza Mariposa,2022-01-13 16:06:13.353449
81,d38ae321-26b9-454b-9297-7c58068b4376,200.0,2022-02-09 10:50:29,CC Plaza de las Américas  - Plaza Mariposa,2021-12-04 12:28:12.912880
82,dd2fafc3-4736-4b5d-975e-cea358fb7a98,105700.0,2022-02-05 10:48:01,CC Plaza de las Américas  - Plaza Mariposa,2022-02-04 21:54:46.232294
83,f86064c6-86d0-41ec-9262-d227de89e0ee,24350.0,2022-02-02 18:47:56,CC Plaza de las Américas  - Plaza Mariposa,2022-01-26 20:59:55.384305
84,02595cc4-654a-4a5f-89c8-ba4d2e161614,5050.0,2022-02-04 15:34:11,CC Plaza de las Américas  - Plaza Mariposa,2021-11-22 12:24:02.260486
85,e83fb56f-1c65-43f3-9040-7bb3b5bc92b8,1300.0,2021-12-07 15:39:06,CC Los Molinos - Zona Montaña Nivel 2,2021-10-29 15:14:46.359763
86,7aaee9bb-9f9d-43ab-a1b7-218355877284,109500.0,2022-02-03 10:22:32,CC Los Molinos - Zona Montaña Nivel 2,2021-12-22 13:16:42.181987
87,b6194a97-8414-477a-b93e-aa8fa669f4e2,6100.0,2021-11-29 21:01:20,CC Los Molinos - Zona Montaña Nivel 2,2021-01-24 21:48:49.731663
88,42ccb2c0-7c01-4f0e-ade2-1122e79f0e01,4150.0,2022-01-05 18:10:19,CC Los Molinos - Zona Montaña Nivel 2,2021-09-04 09:03:22.265415
89,a8d1af4b-33f9-4ab0-8cdf-e049693f885c,900.0,2021-11-29 21:15:28,CC Plaza de las Américas  - Plaza Mariposa,2021-03-01 07:56:55.155337
90,d38e492b-9426-4c21-acfa-879e4d9a204a,5300.0,2022-02-18 15:53:50,CC Plaza de las Américas  - Plaza Mariposa,2021-09-13 12:49:36.431575
91,b2f16fd3-03c9-4d2f-8c5f-7878292fa4fe,4000.0,2022-01-23 13:46:52,CC Plaza de las Américas  - Plaza Mariposa,2021-12-24 14:14:15.467179
92,c873c9b9-11f4-4bee-8c95-577b282b51e9,3300.0,2021-12-23 07:57:39,CC Plaza de las Américas  - Plaza Mariposa,2021-12-22 16:18:30.134642
93,0534e24e-70e9-4af4-a061-07dfe135e705,9000.0,2022-01-20 16:07:20,CC Plaza de las Américas  - Plaza Mariposa,2022-01-17 14:17:08.575642
94,6fa8953f-3822-4976-afc5-97ad25cbcd33,100.0,2022-02-03 18:04:17,CC Los Molinos - Zona Montaña Nivel 2,2021-11-24 14:57:41.978509
95,0c85e0ef-1ebe-4cf6-a186-736c710399e8,7700.0,2021-12-29 06:28:30,CC Plaza de las Américas  - Plaza Mariposa,2021-09-15 15:35:18.850742
96,b88c1107-1d71-4782-bcc9-285877d89b1a,51250.0,2022-02-08 15:25:40,CC Plaza de las Américas  - Plaza Mariposa,2021-03-11 19:52:44.338879
97,3d2948f3-2f88-4b42-9ee2-d4dbc459573d,5200.0,2022-02-15 12:48:28,CC Plaza de las Américas  - Plaza Mariposa,2021-07-04 17:27:14.135911
98,a64a5b84-d565-45a0-9ba2-f46a23b09eb4,8400.0,2022-01-23 14:15:50,CC Plaza de las Américas  - Plaza Mariposa,2021-12-14 17:05:44.951899
99,93733d7f-2583-4999-bdfa-161931871b52,8000.0,2022-01-02 14:08:05,CC Los Molinos - Zona Montaña Nivel 2,2022-01-02 13:43:39.346218
100,76f09325-ad5f-45af-bcee-54a85f5ec0dc,29000.0,2022-01-16 18:27:55,CC Los Molinos - Zona Montaña Nivel 2,2021-02-04 17:33:39.851768
101,db6edde4-649f-4415-9db7-d56583b69125,13200.0,2022-02-18 18:23:34,CC Plaza de las Américas  - Plaza Mariposa,2022-01-12 22:06:04.035766
102,db2356cd-b7ab-4188-a8c4-6793a774baa8,114700.0,2022-02-20 13:42:32,CC Plaza de las Américas  - Plaza Mariposa,2022-02-19 17:36:26.873777
103,d9a87ac4-f283-4773-aa58-e073354c23e0,8000.0,2022-01-27 13:25:33,CC Los Molinos - Zona Montaña Nivel 2,2021-02-12 21:57:29.196328
104,0bd4819c-0a04-4743-8629-aab52af0ead8,6900.0,2021-12-28 14:51:55,CC Plaza de las Américas  - Plaza Mariposa,2021-07-09 14:09:36.894877
105,55673f7a-b124-4714-af97-ebe79df1fbac,8500.0,2022-02-09 11:27:38,CC Los Molinos - Zona Montaña Nivel 2,2022-01-25 09:48:56.329749
106,3ac1acd1-2068-430c-a12f-7a5a7c4da1e5,650.0,2022-02-18 12:36:39,CC Plaza de las Américas  - Plaza Mariposa,2021-10-22 09:51:27.314262
107,47f136d7-82cf-442d-995e-1b52caaca5a3,3650.0,2021-12-12 13:31:55,CC Los Molinos - Zona Montaña Nivel 2,2021-11-20 19:11:46.465795
108,6ca65744-fee7-4a5a-8eb7-e0593f4e6758,4000.0,2022-02-16 13:39:50,CC Los Molinos - Zona Montaña Nivel 2,2022-02-08 15:45:49.531762
109,72af3860-db99-4df9-9522-1c5c5fcf50bf,3500.0,2022-01-23 19:13:05,CC Los Molinos - Zona Montaña Nivel 2,2022-01-23 19:10:31.608014
110,3039b139-bd8d-484f-9a62-19f2943e91e0,11400.0,2022-01-27 13:38:06,Universidad de los Andes - ML Piso 5,2019-12-06 13:36:28.252680
111,4f89ad8e-f436-4ba9-b974-31b1e9cfa47e,443850.0,2022-01-08 09:39:04,CC Los Molinos - Zona Montaña Nivel 2,2021-11-22 19:27:20.299771
112,6af7a216-1f49-4029-9dfb-f65d05b6e8df,100.0,2021-12-30 18:52:04,CC Plaza de las Américas  - Plaza Mariposa,2021-10-11 16:52:41.741915
113,81dee00c-220d-45fd-a9a1-5f4ed152ab85,3300.0,2021-12-17 14:34:01,CC Plaza de las Américas  - Plaza Mariposa,2020-02-05 12:14:07.834379
114,7606bd42-0a8e-4e11-9a91-1e53a812120a,34000.0,2022-01-20 09:32:39,CC Plaza de las Américas  - Plaza Mariposa,2021-07-07 14:14:03.145268
115,6b1e1b2e-e021-4a5b-8132-bc46110bbca1,1650.0,2022-02-15 10:08:29,CC Los Molinos - Zona Montaña Nivel 2,2022-01-28 14:41:14.259737
116,d38ae321-26b9-454b-9297-7c58068b4376,2500.0,2022-02-20 11:54:10,CC Plaza de las Américas  - Plaza Mariposa,2021-12-04 12:28:12.912880
117,8f561d75-6c80-435c-bfc5-e65d74dba9b7,23000.0,2022-02-07 14:34:04,Universidad de los Andes - ML Piso 5,2021-04-29 14:23:01.606790
118,e3468359-2a96-4ded-95d4-2381b5b2652f,1500.0,2022-01-17 17:17:43,CC Plaza de las Américas  - Plaza Mariposa,2022-01-17 16:44:27.510283
119,b93dfa15-01b9-42af-9ecc-90722bb0c095,6750.0,2022-01-28 13:44:03,Universidad de los Andes - ML Piso 5,2021-10-29 08:36:04.054017
120,4d4e1233-98a3-4e1d-bf19-1db7934e1e38,6100.0,2022-01-13 18:46:39,CC Los Molinos - Zona Montaña Nivel 2,2022-01-03 14:30:45.720200
121,e0200171-ce6d-49e5-ac14-81c8ca8172f2,4200.0,2022-02-07 09:31:17,CC Los Molinos - Zona Montaña Nivel 2,2022-01-28 14:46:57.978392
122,2084423b-4f13-4e3a-9b89-4f42567422dd,2100.0,2022-01-19 19:36:31,CC Plaza de las Américas  - Plaza Mariposa,2022-01-19 15:52:00.406836
123,75bcf93d-45dc-4705-9ab4-cb248d7ab949,3350.0,2022-02-03 18:46:29,CC Plaza de las Américas  - Plaza Mariposa,2022-01-31 17:43:39.967323
124,a1919aa9-a877-4862-8007-aa7ec5bb48da,8800.0,2022-01-23 13:57:37,CC Plaza de las Américas  - Plaza Mariposa,2021-08-08 16:39:45.178810
125,8956ff3e-88ac-4d29-ba8b-c9d0b5be1e1e,700.0,2022-02-05 17:30:19,CC Plaza de las Américas  - Plaza Mariposa,2020-12-17 14:16:29.135083
126,6b4cf5e8-2abf-4fed-8d4b-d070e1679f16,4600.0,2021-12-13 18:15:05,CC Plaza de las Américas  - Plaza Mariposa,2021-07-07 16:48:12.838204
127,d38ae321-26b9-454b-9297-7c58068b4376,500.0,2021-12-04 12:35:24,CC Plaza de las Américas  - Plaza Mariposa,2021-12-04 12:28:12.912880
128,4dc2dfdf-c7dc-4e58-af71-b0fb676cd692,51350.0,2022-02-02 17:46:15,CC Plaza de las Américas  - Plaza Mariposa,2022-02-02 17:32:14.537715
129,dc25cd7e-d295-4f6c-89f6-9ac7b05a4d7f,2350.0,2021-12-17 18:59:40,CC Los Molinos - Zona Montaña Nivel 2,2021-02-12 17:06:47.599763
130,ac705dbe-4d3f-4143-98c9-dc8c7e838591,7800.0,2022-02-14 11:37:14,Universidad de los Andes - ML Piso 5,2020-02-03 08:13:55.050686
131,c39042f7-7d1e-47d3-8f8c-0f4bb0d5a596,4600.0,2022-02-21 13:12:14,Universidad de los Andes - ML Piso 5,2021-09-10 19:25:25.794154
132,f451e4a4-5e3d-4cfb-a4f2-428705f34bcf,18800.0,2022-01-12 15:23:09,CC Plaza de las Américas  - Plaza Mariposa,2021-11-13 16:28:11.308729
133,70be8145-a5c9-49c2-8c19-8ea7dbc6eca4,68600.0,2022-01-10 13:04:53,CC Plaza de las Américas  - Plaza Mariposa,2021-12-26 17:08:23.695764
134,b618ecea-ed04-4f97-a827-f4643524dce5,1000.0,2022-02-17 16:05:33,Universidad de los Andes - ML Piso 5,2022-02-04 14:03:06.760080
135,ce666023-5943-48e4-9b88-1eba239fac6a,1500.0,2022-02-02 13:44:44,Universidad de los Andes - ML Piso 5,2021-09-02 12:42:22.737361
136,3dbb2ec6-cd20-42ed-89c2-1ada6a977c30,700.0,2021-12-26 15:14:57,CC Los Molinos - Zona Montaña Nivel 2,2021-11-21 14:47:15.901889
137,a24c4f77-0bb2-463f-a856-6b9c9838adec,49600.0,2022-01-14 13:38:22,CC Plaza de las Américas  - Plaza Mariposa,2019-11-20 09:54:29.937463
138,03e576a6-d950-45dc-adaa-3cfb052655c2,20000.0,2021-12-15 17:51:38,CC Los Molinos - Zona Montaña Nivel 2,2021-12-15 17:32:16.314967
139,2df8831e-a37a-4ba7-b8f0-ec7c313d68af,20000.0,2022-01-06 19:07:53,CC Plaza de las Américas  - Plaza Mariposa,2021-12-23 18:20:05.241501
140,2df8831e-a37a-4ba7-b8f0-ec7c313d68af,300.0,2022-01-25 18:42:14,CC Plaza de las Américas  - Plaza Mariposa,2021-12-23 18:20:05.241501
141,9a400a53-75ce-4fd7-a1a1-e8f6b32b37bb,2550.0,2022-02-03 19:29:22,CC Los Molinos - Zona Montaña Nivel 2,2021-12-11 14:38:30.635769
142,9968b1b1-6c77-44cc-8d0a-7a37709a66bb,69300.0,2022-02-02 14:15:40,CC Plaza de las Américas  - Plaza Mariposa,2022-01-11 16:40:39.659764
143,2e31bffe-ea66-44ec-8647-56d0fbab0516,45000.0,2022-01-28 20:40:54,CC Plaza de las Américas  - Plaza Mariposa,2021-11-09 23:56:05.033223
144,aa6d268f-d7de-4e65-a370-05b0c3162eec,50.0,2022-01-21 19:14:51,CC Los Molinos - Zona Montaña Nivel 2,2022-01-21 17:18:21.587174
145,4700726d-6feb-4347-99e0-69b80ea95597,570250.0,2021-12-20 18:45:45,CC Plaza de las Américas  - Plaza Mariposa,2021-04-27 10:14:14.323524
146,198d85e8-2f40-4b5f-b7a8-310408de841a,750.0,2021-12-13 19:13:42,CC Los Molinos - Zona Montaña Nivel 2,2021-12-13 19:11:26.970911
147,20fa49ee-6482-4dff-92c7-2892158e4437,200.0,2022-01-14 20:37:24,CC Los Molinos - Zona Montaña Nivel 2,2022-01-02 13:43:57.540728
148,2d11d046-355e-46e6-911d-ac74734e76e9,95500.0,2022-02-09 16:34:48,CC Los Molinos - Zona Montaña Nivel 2,2021-02-14 17:13:27.871488
149,ad826f40-96d0-4808-b14a-fcbc1cc89293,2000.0,2022-02-10 10:21:41,Universidad de los Andes - ML Piso 5,2020-01-23 20:00:04.840746
150,73f01a89-45d1-4ac8-b12f-49c7654af8ed,40000.0,2021-11-29 17:24:40,CC Plaza de las Américas  - Plaza Mariposa,2020-11-04 13:43:48.428129
151,91563ce1-12f8-4bdf-bea0-926cbf1b9dce,10200.0,2022-02-16 18:51:54,CC Los Molinos - Zona Montaña Nivel 2,2021-02-05 22:29:31.416882
152,68429784-37ad-4084-86d3-fc6c998a22cc,5000.0,2022-02-09 14:22:05,CC Plaza de las Américas  - Plaza Mariposa,2021-10-15 17:04:06.784214
153,e17f9219-b3ce-499b-adcc-57c773f9c3a7,4300.0,2021-11-29 13:22:12,CC Los Molinos - Zona Montaña Nivel 2,2021-09-01 10:34:23.464122
154,1e9a936d-1a67-47fb-afb8-f887942fc181,105000.0,2022-02-09 17:48:52,CC Plaza de las Américas  - Plaza Mariposa,2021-06-08 12:18:13.431021
155,ab7abdb4-06c1-49b1-a82d-339d782af2c3,4600.0,2021-11-29 15:44:52,CC Los Molinos - Zona Montaña Nivel 2,2021-01-25 11:09:39.597906
156,516a732d-ef1a-4c78-9b57-0ef1185a15c9,9850.0,2022-02-13 14:29:03,CC Los Molinos - Zona Montaña Nivel 2,2021-07-24 18:16:13.804860
157,81dee00c-220d-45fd-a9a1-5f4ed152ab85,100.0,2021-12-02 15:30:05,CC Plaza de las Américas  - Plaza Mariposa,2020-02-05 12:14:07.834379
158,1e6fbc4e-810d-47fd-91e7-3cd02e34a590,2150.0,2021-12-11 15:07:04,CC Los Molinos - Zona Montaña Nivel 2,2021-12-11 15:03:27.250489
159,c4cc4c4e-b360-45af-8749-ccd3c05cff88,50.0,2021-12-09 18:44:33,CC Los Molinos - Zona Montaña Nivel 2,2021-09-27 12:24:40.651370
160,ba90559e-a0a3-4b42-8c49-1ade77f6c1a3,82650.0,2022-01-14 16:54:40,CC Plaza de las Américas  - Plaza Mariposa,2022-01-08 17:27:40.931668
161,de8ccdf9-8921-44ce-b698-cd26c181e49c,1600.0,2021-12-30 12:40:11,CC Los Molinos - Zona Montaña Nivel 2,2021-12-30 11:34:36.460096
162,74a7be9a-e2a3-431f-8e60-89f50f2a7be7,611200.0,2022-01-30 11:28:08,CC Plaza de las Américas  - Plaza Mariposa,2022-01-15 16:26:52.010007
